Title,US Gross,US Gross Normz,Worldwide Gross,Worldwide Gross Normz,US DVD Sales,US DVD Sales Normz,MPAA Rating,MPAA Rating Quant,MPAA Rating Normz,Running Time (min),Running Time Normz,Distributor,Distributor Quant,Distributro Normz,Source, Source Quant,Source Normz,Major Genre,Major Genre Quant,Major Genre Normz,Rotten Tomatoes Rating,RT Rating Normz,IMDB Rating,IMDB Rating Normz,IMDB Votes,IMDB Votes Normz
Modern Problems,24474312,0.032195401,24474312,0.008842071,0,0,,8,1,108,0.352272727,20th Century Fox,1,0,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,4.5,0.397435897,2144,0.00412672
Notorious,24464742,0.032182812,24464742,0.008838613,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,97,0.96969697,6.3,0.628205128,9811,0.018883976
Arlington Road,24419219,0.032122927,24419219,0.008822167,0,0,R,7,0.857142857,117,0.403409091,Sony Pictures,121,0.745341615,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,60,0.595959596,7.2,0.743589744,36051,0.069390096
The Shipping News,11405825,0.015003807,24405825,0.008817327,0,0,R,7,0.857142857,108,0.352272727,Miramax,81,0.49689441,Based on Book/Short Story,1,0,Drama,7,0.5,55,0.545454545,6.7,0.679487179,17338,0.033371765
In the Heat of the Night,24379978,0.032071305,24379978,0.008807989,0,0,,8,1,108,0.352272727,MGM,80,0.49068323,,19,1,,13,1,96,0.95959596,8.1,0.858974359,22429,0.043170799
The Next Best Thing,14983572,0.019710333,24355762,0.00879924,0,0,PG-13,6,0.714285714,108,0.352272727,Paramount Pictures,96,0.590062112,Original Screenplay,15,0.777777778,Drama,7,0.5,19,0.181818182,4.4,0.384615385,6104,0.011748832
Saving Grace,12178602,0.016020395,24325623,0.008788352,0,0,R,7,0.857142857,108,0.352272727,Fine Line,39,0.236024845,Original Screenplay,15,0.777777778,Comedy,4,0.25,63,0.626262626,6.8,0.692307692,8543,0.016443361
Renaissance Man,24172899,0.031798893,24172899,0.008733175,0,0,PG-13,6,0.714285714,108,0.352272727,Walt Disney Pictures,148,0.913043478,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,5.9,0.576923077,7650,0.014724536
The Adventures of Huck Finn,24103594,0.031707722,24103594,0.008708136,0,0,PG,5,0.571428571,108,0.352272727,Walt Disney Pictures,148,0.913043478,Based on Book/Short Story,1,0,Adventure,2,0.083333333,62,0.616161616,5.8,0.564102564,3095,0.005957181
Angel Eyes,24044532,0.031630026,24044532,0.008686797,0,0,R,7,0.857142857,103,0.323863636,Warner Bros.,150,0.925465839,Original Screenplay,15,0.777777778,Drama,7,0.5,32,0.313131313,5.5,0.525641026,11089,0.02134384
Trainspotting,16501785,0.021707542,24000785,0.008670992,0,0,R,7,0.857142857,94,0.272727273,Miramax,81,0.49689441,Based on Book/Short Story,1,0,Drama,7,0.5,89,0.888888889,8.2,0.871794872,150483,0.289646053
Virtuosity,23998226,0.03156911,23998226,0.008670068,0,0,R,7,0.857142857,108,0.352272727,Paramount Pictures,96,0.590062112,Original Screenplay,15,0.777777778,Action,1,0,34,0.333333333,5.3,0.5,11079,0.021324592
Corky Romano,23978402,0.031543032,23978402,0.008662906,0,0,PG-13,6,0.714285714,86,0.227272727,Walt Disney Pictures,148,0.913043478,Original Screenplay,15,0.777777778,Comedy,4,0.25,5,0.04040404,4.2,0.358974359,6739,0.012971065
25th Hour,13084595,0.017212228,23928503,0.008644878,0,0,R,7,0.857142857,108,0.352272727,Walt Disney Pictures,148,0.913043478,Based on Book/Short Story,1,0,Drama,7,0.5,78,0.777777778,7.9,0.833333333,58781,0.113140253
The Road,8114270,0.010673766,23914270,0.008639736,6599387,0.018717308,R,7,0.857142857,108,0.352272727,Weinstein Co.,153,0.944099379,Based on Book/Short Story,1,0,Drama,7,0.5,75,0.747474747,7.5,0.782051282,39124,0.075304933
The Alamo,22406362,0.029475013,23911362,0.008638685,0,0,PG-13,6,0.714285714,137,0.517045455,Walt Disney Pictures,148,0.913043478,Based on Real Life Events,8,0.388888889,Western,12,0.916666667,30,0.292929293,5.9,0.576923077,10063,0.01936902
Graduation Day,23894000,0.031432001,23894000,0.008632412,0,0,,8,1,108,0.352272727,,162,1,,19,1,Thriller/Suspense,11,0.833333333,54,0.535353535,3,0.205128205,836,0.001609113
Life as a House,15652637,0.020590488,23889158,0.008630663,0,0,R,7,0.857142857,108,0.352272727,New Line,86,0.527950311,Original Screenplay,15,0.777777778,Drama,7,0.5,46,0.454545455,7.5,0.782051282,19308,0.037163573
House of Wax,23800000,0.031308344,23800000,0.008598451,0,0,R,7,0.857142857,108,0.352272727,,162,1,,19,1,,13,1,94,0.939393939,5.4,0.512820513,32159,0.061898868
The Guru,3051221,0.004013325,23788368,0.008594249,0,0,R,7,0.857142857,108,0.352272727,Universal,141,0.869565217,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,5.5,0.525641026,9239,0.017783005
Dickie Roberts: Former Child Star,22734486,0.02990666,23734486,0.008574782,0,0,PG-13,6,0.714285714,108,0.352272727,Paramount Pictures,96,0.590062112,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,5.5,0.525641026,6949,0.013375268
In the Cut,4717455,0.006205256,23693646,0.008560027,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures,121,0.745341615,Based on Book/Short Story,1,0,Thriller/Suspense,11,0.833333333,34,0.333333333,5.2,0.487179487,11590,0.022308153
North Country,18324242,0.024104984,23624242,0.008534953,14349786,0.040699139,R,7,0.857142857,108,0.352272727,Warner Bros.,150,0.925465839,Based on Real Life Events,8,0.388888889,Drama,7,0.5,69,0.686868687,7.2,0.743589744,16497,0.031753028
Lottery Ticket,23602581,0.031048639,23602581,0.008527127,0,0,PG-13,6,0.714285714,108,0.352272727,Warner Bros.,150,0.925465839,Original Screenplay,15,0.777777778,Comedy,4,0.25,32,0.313131313,6.3,0.628205128,0,0
The Best Years of Our Lives,23600000,0.031045244,23600000,0.008526194,0,0,,8,1,108,0.352272727,RKO Radio Pictures,108,0.664596273,Based on Book/Short Story,1,0,Drama,7,0.5,97,0.96969697,8.2,0.871794872,17338,0.033371765
The Losers,23591432,0.031033973,23591432,0.008523099,7360965,0.020877311,PG-13,6,0.714285714,97,0.289772727,Warner Bros.,150,0.925465839,Based on Comic/Graphic Novel,2,0.055555556,Action,1,0,48,0.474747475,6.3,0.628205128,0,0
Hustle & Flow,22202809,0.029207239,23563727,0.008513089,0,0,R,7,0.857142857,108,0.352272727,Paramount Vantage,96,0.590062112,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,7.5,0.782051282,18688,0.035970212
Chinjeolhan geumjassi,211667,0.000277891,23471871,0.008479903,0,0,Not Rated,3,0.285714286,108,0.352272727,Tartan Films,129,0.795031056,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,54,0.535353535,7.7,0.807692308,19341,0.037227091
Kingdom Come,23247539,0.030581581,23393939,0.008451747,0,0,PG,5,0.571428571,94,0.272727273,Fox Searchlight,45,0.273291925,Based on Play,7,0.333333333,Comedy,4,0.25,28,0.272727273,6.3,0.628205128,0,0
Raging Bull,23380203,0.030756101,23380203,0.008446785,0,0,Not Rated,3,0.285714286,108,0.352272727,MGM,80,0.49068323,Based on Real Life Events,8,0.388888889,Drama,7,0.5,98,0.97979798,8.4,0.897435897,90015,0.173258703
Antwone Fisher,21078145,0.027727744,23367586,0.008442226,0,0,PG-13,6,0.714285714,108,0.352272727,Fox Searchlight,45,0.273291925,Based on Real Life Events,8,0.388888889,Drama,7,0.5,79,0.787878788,7.3,0.756410256,13258,0.025518679
Reindeer Games,23360779,0.030730549,23360779,0.008439767,0,0,R,7,0.857142857,104,0.329545455,Miramax,81,0.49689441,Original Screenplay,15,0.777777778,Action,1,0,54,0.535353535,5.5,0.525641026,16822,0.03237858
The Usual Suspects,23341568,0.030705277,23341568,0.008432826,0,0,R,7,0.857142857,108,0.352272727,Gramercy,53,0.322981366,Original Screenplay,15,0.777777778,Drama,7,0.5,87,0.868686869,8.7,0.935897436,266890,0.513703442
Stay Alive,23086480,0.030369708,23187506,0.008377166,13333591,0.037816987,PG-13,6,0.714285714,91,0.255681818,Walt Disney Pictures,148,0.913043478,Original Screenplay,15,0.777777778,Horror,8,0.583333333,9,0.080808081,4.5,0.397435897,13658,0.026288589
The Players Club,23047939,0.030319008,23047939,0.008326742,0,0,R,7,0.857142857,104,0.329545455,New Line,86,0.527950311,Original Screenplay,15,0.777777778,Drama,7,0.5,27,0.262626263,4.8,0.435897436,2072,0.003988136
Super Troopers,18492362,0.024326146,23046142,0.008326093,0,0,R,7,0.857142857,108,0.352272727,Fox Searchlight,45,0.273291925,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,6.8,0.692307692,29514,0.056807836
Bulletproof Monk,23010607,0.030269897,23010607,0.008313255,0,0,PG-13,6,0.714285714,108,0.352272727,MGM,80,0.49068323,Based on Comic/Graphic Novel,2,0.055555556,Action,1,0,22,0.212121212,5.2,0.487179487,17130,0.032971411
Aquamarine,18597342,0.024464247,22978953,0.008301819,29637202,0.084057602,PG,5,0.571428571,108,0.352272727,20th Century Fox,1,0,Based on Book/Short Story,1,0,Comedy,4,0.25,52,0.515151515,4.6,0.41025641,9116,0.017546257
Rounders,22921898,0.030153201,22921898,0.008281206,0,0,R,7,0.857142857,120,0.420454545,Miramax,81,0.49689441,Original Screenplay,15,0.777777778,Drama,7,0.5,64,0.636363636,7.3,0.756410256,45439,0.087459892
Ella Enchanted,22913677,0.030142386,22913677,0.008278235,0,0,PG,5,0.571428571,96,0.284090909,Miramax,81,0.49689441,Based on Book/Short Story,1,0,Comedy,4,0.25,49,0.484848485,6.3,0.628205128,12020,0.023135806
The Glass House,17951431,0.023614551,22861785,0.008259488,0,0,PG-13,6,0.714285714,108,0.352272727,Sony Pictures,121,0.745341615,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,21,0.202020202,5.6,0.538461538,10629,0.020458443
Beloved,22852487,0.030061891,22852487,0.008256128,0,0,R,7,0.857142857,172,0.715909091,Walt Disney Pictures,148,0.913043478,Based on Book/Short Story,1,0,Drama,7,0.5,77,0.767676768,5.3,0.5,102,0.000196327
The Juror,22730924,0.029901974,22730924,0.008212209,0,0,R,7,0.857142857,120,0.420454545,Sony Pictures,121,0.745341615,Based on Book/Short Story,1,0,Thriller/Suspense,11,0.833333333,16,0.151515152,5.3,0.5,6482,0.012476397
U2 3D,10363341,0.013632419,22664070,0.008188056,0,0,G,1,0,85,0.221590909,National Geographic Entertainment,84,0.51552795,Based on Real Life Events,8,0.388888889,Concert/Performance,5,0.333333333,54,0.535353535,8.3,0.884615385,2090,0.004022782
Drive Me Crazy,17843379,0.023472409,22591451,0.00816182,0,0,PG-13,6,0.714285714,91,0.255681818,20th Century Fox,1,0,Based on Book/Short Story,1,0,Comedy,4,0.25,26,0.252525253,5.1,0.474358974,6968,0.013411839
Much Ado About Nothing,22549338,0.029663098,22549338,0.008146605,0,0,,8,1,108,0.352272727,Goldwyn Entertainment,50,0.304347826,Based on Play,7,0.333333333,Drama,7,0.5,90,0.898989899,7.4,0.769230769,22470,0.043249715
Adaptation,22498520,0.029596247,22498520,0.008128245,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures,121,0.745341615,Based on Book/Short Story,1,0,Comedy,4,0.25,91,0.909090909,7.9,0.833333333,67135,0.129219831
Swimming Pool,10130108,0.013325601,22441323,0.008107581,0,0,R,7,0.857142857,108,0.352272727,Focus Features,42,0.254658385,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,84,0.838383838,6.8,0.692307692,19992,0.03848012
City by the Sea,22433915,0.029511259,22433915,0.008104904,0,0,R,7,0.857142857,108,0.352272727,Warner Bros.,150,0.925465839,Based on Magazine Article,5,0.222222222,Drama,7,0.5,48,0.474747475,6.1,0.602564103,13487,0.025959453
Two Can Play That Game,22235901,0.029250772,22391450,0.008089562,0,0,R,7,0.857142857,91,0.255681818,Sony Pictures,121,0.745341615,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,43,0.424242424,5.6,0.538461538,2370,0.004561719
At First Sight,22365133,0.029420776,22365133,0.008080054,0,0,PG-13,6,0.714285714,128,0.465909091,MGM,80,0.49068323,Original Screenplay,15,0.777777778,Drama,7,0.5,33,0.323232323,5.6,0.538461538,6872,0.01322706
My Fellow Americans,22331846,0.029376987,22331846,0.008068028,0,0,PG-13,6,0.714285714,102,0.318181818,Warner Bros.,150,0.925465839,Original Screenplay,15,0.777777778,Comedy,4,0.25,50,0.494949495,6.3,0.628205128,6366,0.012253123
Waitress,19097550,0.025122271,22202180,0.008021182,23127549,0.065594799,PG-13,6,0.714285714,108,0.352272727,Fox Searchlight,45,0.273291925,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,89,0.888888889,7.2,0.743589744,20384,0.039234632
The Ruins,17432844,0.02293235,22177122,0.008012129,10610865,0.030094739,R,7,0.857142857,108,0.352272727,Paramount Pictures,96,0.590062112,Based on Book/Short Story,1,0,Horror,8,0.583333333,47,0.464646465,6,0.58974359,23752,0.045717277
A Nightmare On Elm Street: The Dream Child,22168359,0.02916192,22168359,0.008008963,0,0,,8,1,108,0.352272727,New Line,86,0.527950311,Original Screenplay,15,0.777777778,Horror,8,0.583333333,54,0.535353535,4.7,0.423076923,10849,0.020881894
The Marine,18844784,0.024789757,22165608,0.008007969,26786370,0.075972018,PG-13,6,0.714285714,91,0.255681818,20th Century Fox,1,0,Original Screenplay,15,0.777777778,Action,1,0,20,0.191919192,4.5,0.397435897,13157,0.025324277
Easy A,21056221,0.027698903,22156221,0.008004577,0,0,PG-13,6,0.714285714,108,0.352272727,Sony/Screen Gems,124,0.763975155,Based on Book/Short Story,1,0,Comedy,4,0.25,80,0.797979798,7.7,0.807692308,483,0.000929667
The Medallion,22108977,0.029083803,22108977,0.007987509,0,0,PG-13,6,0.714285714,108,0.352272727,Sony Pictures,121,0.745341615,Original Screenplay,15,0.777777778,Comedy,4,0.25,18,0.171717172,4.7,0.423076923,10121,0.019480657
Girl with a Pearl Earring,11634362,0.015304447,22106210,0.007986509,0,0,PG-13,6,0.714285714,108,0.352272727,Lionsgate,72,0.440993789,Based on Book/Short Story,1,0,Drama,7,0.5,71,0.707070707,7.1,0.730769231,23493,0.04521876
Man of the House,19699706,0.025914407,22099706,0.007984159,0,0,PG-13,6,0.714285714,108,0.352272727,Sony Pictures,121,0.745341615,Original Screenplay,15,0.777777778,Comedy,4,0.25,8,0.070707071,4.2,0.358974359,3432,0.006605831
Bride & Prejudice,6601079,0.008683163,22064531,0.007971451,0,0,PG-13,6,0.714285714,108,0.352272727,Miramax,81,0.49689441,Based on Book/Short Story,1,0,Musical,9,0.666666667,54,0.535353535,6.2,0.615384615,9442,0.018173734
Don Juan DeMarco,22032635,0.028983375,22032635,0.007959927,0,0,PG-13,6,0.714285714,108,0.352272727,New Line,86,0.527950311,Original Screenplay,15,0.777777778,Drama,7,0.5,73,0.727272727,6.6,0.666666667,20386,0.039238482
The Big Parade,11000000,0.014469944,22000000,0.007948137,0,0,,8,1,108,0.352272727,MGM,80,0.49068323,Based on Play,7,0.333333333,Drama,7,0.5,100,1,8.4,0.897435897,2600,0.005004417
Joy Ride,21973182,0.028905165,21973182,0.007938448,0,0,R,7,0.857142857,97,0.289772727,20th Century Fox,1,0,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,54,0.535353535,5.4,0.512820513,118,0.000227124
Unaccompanied Minors,16655224,0.021909391,21949214,0.007929789,7060674,0.020025619,PG,5,0.571428571,87,0.232954545,Warner Bros.,150,0.925465839,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,3.7,0.294871795,4133,0.007955099
Friday the 13th Part V: A New Beginning,21930418,0.028848909,21930418,0.007922998,0,0,,8,1,108,0.352272727,Paramount Pictures,96,0.590062112,,19,1,Horror,8,0.583333333,54,0.535353535,6.3,0.628205128,0,0
Flicka,21000147,0.027625137,21893591,0.007909693,49974754,0.141739358,PG,5,0.571428571,94,0.272727273,20th Century Fox,1,0,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,5.7,0.551282051,2832,0.005450965
Mr. 3000,21800302,0.028677741,21827296,0.007885741,0,0,PG-13,6,0.714285714,108,0.352272727,Walt Disney Pictures,148,0.913043478,Original Screenplay,15,0.777777778,Comedy,4,0.25,55,0.545454545,5.6,0.538461538,6202,0.01193746
Boys and Girls,21799652,0.028676886,21799652,0.007875754,0,0,PG-13,6,0.714285714,94,0.272727273,Miramax,81,0.49689441,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,11,0.101010101,4.9,0.448717949,7779,0.014972832
Little Black Book,20422207,0.026864857,21758371,0.00786084,0,0,PG-13,6,0.714285714,108,0.352272727,Sony Pictures,121,0.745341615,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,21,0.202020202,5.2,0.487179487,7625,0.014676416
Exodus,21750000,0.028611569,21750000,0.007857815,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,67,0.666666667,6.8,0.692307692,3546,0.006825255
Friday the 13th Part 2,21722776,0.028575756,21722776,0.00784798,0,0,,8,1,108,0.352272727,,162,1,,19,1,Horror,8,0.583333333,33,0.323232323,5.5,0.525641026,13395,0.025782373
White Oleander,16357770,0.02151809,21657770,0.007824494,0,0,PG-13,6,0.714285714,108,0.352272727,Warner Bros.,150,0.925465839,Based on Book/Short Story,1,0,Drama,7,0.5,69,0.686868687,7,0.717948718,13755,0.026475293
Furry Vengeance,17630465,0.023192321,21630465,0.007814629,4335991,0.012297821,PG,5,0.571428571,108,0.352272727,Summit Entertainment,128,0.788819876,Original Screenplay,15,0.777777778,Comedy,4,0.25,8,0.070707071,2.6,0.153846154,3458,0.006655875
Doomsday,11008770,0.014481481,21621188,0.007811277,8666480,0.024580037,R,7,0.857142857,108,0.352272727,Universal,141,0.869565217,Original Screenplay,15,0.777777778,Action,1,0,48,0.474747475,6,0.58974359,34035,0.065509748
He Got Game,21567853,0.028371955,21567853,0.007792008,0,0,R,7,0.857142857,134,0.5,Walt Disney Pictures,148,0.913043478,Original Screenplay,15,0.777777778,Drama,7,0.5,80,0.797979798,6.8,0.692307692,14494,0.027897702
Army of Darkness,11502976,0.015131609,21502976,0.007768569,0,0,R,7,0.857142857,108,0.352272727,Universal,141,0.869565217,,19,1,Horror,8,0.583333333,54,0.535353535,7.6,0.794871795,55671,0.1071542
The Right Stuff,21500000,0.028282694,21500000,0.007767494,0,0,,8,1,108,0.352272727,Warner Bros.,150,0.925465839,Based on Book/Short Story,1,0,Action,1,0,97,0.96969697,7.9,0.833333333,24275,0.046723935
The Last Legion,5932060,0.007803069,21439015,0.007745461,0,0,PG-13,6,0.714285714,101,0.3125,Weinstein/Dimension,154,0.950310559,Based on Book/Short Story,1,0,Action,1,0,17,0.161616162,5.4,0.512820513,12250,0.023578505
Quigley Down Under,21413105,0.028168384,21413105,0.0077361,0,0,,8,1,108,0.352272727,MGM,80,0.49068323,Original Screenplay,15,0.777777778,Western,12,0.916666667,60,0.595959596,6.5,0.653846154,6001,0.01155058
The Fog,21378361,0.028122678,21378361,0.007723547,0,0,,8,1,108,0.352272727,Avco Embassy,15,0.086956522,,19,1,Horror,8,0.583333333,69,0.686868687,3.3,0.243589744,15760,0.030334468
Die Unendliche Geschichte,21300000,0.028019594,21300000,0.007695237,0,0,,8,1,108,0.352272727,Warner Bros.,150,0.925465839,Based on Book/Short Story,1,0,Adventure,2,0.083333333,54,0.535353535,7.4,0.769230769,25704,0.04947444
The Apostle,20733485,0.027274343,21277770,0.007687205,0,0,PG-13,6,0.714285714,148,0.579545455,October Films,89,0.546583851,Original Screenplay,15,0.777777778,Drama,7,0.5,91,0.909090909,7.1,0.730769231,7757,0.014930487
New York Minute,14018364,0.018440602,21215882,0.007664846,0,0,PG,5,0.571428571,108,0.352272727,Warner Bros.,150,0.925465839,Original Screenplay,15,0.777777778,Comedy,4,0.25,11,0.101010101,6.3,0.628205128,0,0
Raising Cain,21171695,0.027850809,21171695,0.007648882,0,0,,8,1,108,0.352272727,Universal,141,0.869565217,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,53,0.525252525,5.7,0.551282051,5135,0.009883724
ATL,21170563,0.02784932,21170563,0.007648473,29368071,0.083294288,PG-13,6,0.714285714,108,0.352272727,Warner Bros.,150,0.925465839,Original Screenplay,15,0.777777778,Comedy,4,0.25,63,0.626262626,4.7,0.423076923,5480,0.010547772
A Nightmare On Elm Street Part 2: Freddy's Revenge,21163999,0.027840685,21163999,0.007646101,0,0,,8,1,108,0.352272727,New Line,86,0.527950311,Original Screenplay,15,0.777777778,Horror,8,0.583333333,54,0.535353535,4.9,0.448717949,16222,0.031223715
A Stir of Echoes,21133087,0.02780002,21133087,0.007634933,0,0,R,7,0.857142857,110,0.363636364,Artisan,10,0.055900621,Based on Book/Short Story,1,0,Thriller/Suspense,11,0.833333333,54,0.535353535,7.1,0.730769231,26752,0.051491605
Taxi Driver,21100000,0.027756494,21100000,0.00762298,0,0,,8,1,108,0.352272727,Sony Pictures,121,0.745341615,Original Screenplay,15,0.777777778,Drama,7,0.5,98,0.97979798,8.6,0.923076923,155774,0.299830042
Tales from the Crypt: Demon Knight,21089146,0.027742215,21089146,0.007619058,0,0,R,7,0.857142857,108,0.352272727,Universal,141,0.869565217,Original Screenplay,15,0.777777778,Horror,8,0.583333333,54,0.535353535,6.4,0.641025641,6430,0.012376309
Prophecy,21000000,0.027624944,21000000,0.007586851,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,25,0.242424242,4.7,0.423076923,1381,0.002658116
La Guerre du feu,20959585,0.027571778,20959585,0.00757225,0,0,,8,1,108,0.352272727,20th Century Fox,1,0,Based on Book/Short Story,1,0,Adventure,2,0.083333333,54,0.535353535,7.4,0.769230769,6198,0.011929761
